drugbank_id	entrez_gene_id	category	actions	
Interferon Alfa-2b, Recombinant	IFNAR1	target	binder	
Natural alpha interferon	IFNAR1	target		
omega interferon	IFNAR1	target		
Peginterferon alfa-2a	CYP1A2	enzyme	inhibitor	
Peginterferon alfa-2b	CYP1A2	enzyme	inhibitor	
Insulin Human	CYP1A2	enzyme	inducer	
Interferon gamma-1b	CYP1A2	enzyme	inhibitor	
Insulin Lispro	CYP1A2	enzyme	inducer	
Insulin Glargine	CYP1A2	enzyme	inducer	
Insulin Pork	CYP1A2	enzyme	inducer	
Interferon Alfa-2b, Recombinant	CYP1A2	enzyme	inhibitor	
Menadione	CYP1A2	enzyme	substrate|inducer	
Fluvoxamine	CYP1A2	enzyme	substrate|inhibitor	
Nicotine	CYP1A2	enzyme	substrate|inducer	
Bortezomib	CYP1A2	enzyme	substrate|inhibitor	
Phentermine	CYP1A2	enzyme	inhibitor	
Betaxolol	CYP1A2	enzyme	substrate	
Fluconazole	CYP1A2	enzyme	inhibitor	
Erythromycin	CYP1A2	enzyme	inhibitor	
Caffeine	CYP1A2	enzyme	substrate|inhibitor	
Azithromycin	CYP1A2	enzyme	inhibitor	
Ticlopidine	CYP1A2	enzyme	inhibitor	
Pantoprazole	CYP1A2	enzyme	substrate|inducer	
Citalopram	CYP1A2	enzyme	inhibitor	
Nelfinavir	CYP1A2	enzyme	inhibitor	
Nevirapine	CYP1A2	enzyme	inhibitor	
Ziprasidone	CYP1A2	enzyme	substrate	
Clotrimazole	CYP1A2	enzyme	inhibitor	
Anagrelide	CYP1A2	enzyme	substrate	
Carmustine	CYP1A2	enzyme	substrate	
Ropinirole	CYP1A2	enzyme	substrate|inhibitor	
Theophylline	CYP1A2	enzyme	substrate|inhibitor	
Lidocaine	CYP1A2	enzyme	substrate|inhibitor	
Conjugated Equine Estrogens	CYP1A2	enzyme	substrate|inhibitor	
Ropivacaine	CYP1A2	enzyme	substrate	
Bupivacaine	CYP1A2	enzyme	substrate	
Tenofovir	CYP1A2	enzyme	inhibitor	
Valproic Acid	CYP1A2	enzyme	inhibitor	
Zolmitriptan	CYP1A2	enzyme	substrate	
Acetaminophen	CYP1A2	enzyme	substrate	
Amitriptyline	CYP1A2	enzyme	substrate|inhibitor	
Nitroprusside	CYP1A2	enzyme	inhibitor	
Methadone	CYP1A2	enzyme	substrate	
Olanzapine	CYP1A2	enzyme	substrate|inhibitor	
Omeprazole	CYP1A2	enzyme	substrate|inhibitor|inducer	
Pyrazinamide	CYP1A2	enzyme	substrate	
Chlorzoxazone	CYP1A2	enzyme	substrate	
Aminoglutethimide	CYP1A2	enzyme	inducer	
Clozapine	CYP1A2	enzyme	substrate|inhibitor	
Grepafloxacin	CYP1A2	enzyme	substrate	
Norepinephrine	CYP1A2	enzyme	inhibitor	
Mirtazapine	CYP1A2	enzyme	substrate|inhibitor	
Palonosetron	CYP1A2	enzyme	substrate	
Mexiletine	CYP1A2	enzyme	substrate|inhibitor	
Amlodipine	CYP1A2	enzyme	inhibitor	
Tacrine	CYP1A2	enzyme	substrate	
Triamterene	CYP1A2	enzyme	substrate|inhibitor	
Phenylephrine	CYP1A2	enzyme	inducer	
Carbimazole	CYP1A2	enzyme	inhibitor	
Progesterone	CYP1A2	enzyme	substrate	
Phenylpropanolamine	CYP1A2	enzyme	inhibitor	
Sorafenib	CYP1A2	enzyme	inhibitor	
Griseofulvin	CYP1A2	enzyme	inducer	
Nisoldipine	CYP1A2	enzyme	inhibitor	
Rosiglitazone	CYP1A2	enzyme	inhibitor	
Secobarbital	CYP1A2	enzyme	inducer	
Promazine	CYP1A2	enzyme	substrate	
Zolpidem	CYP1A2	enzyme	substrate	
Streptozocin	CYP1A2	enzyme	inducer	
Nitric Oxide	CYP1A2	enzyme	substrate	
Lansoprazole	CYP1A2	enzyme	inducer	
Imipramine	CYP1A2	enzyme	substrate|inhibitor	
Nabumetone	CYP1A2	enzyme	substrate	
Enoxacin	CYP1A2	enzyme	inhibitor	
Quinine	CYP1A2	enzyme	substrate|inhibitor|inducer	
Fluoxetine	CYP1A2	enzyme	substrate|inhibitor	
Duloxetine	CYP1A2	enzyme	substrate	
Chlorpromazine	CYP1A2	enzyme	substrate	
Pefloxacin	CYP1A2	enzyme	inhibitor	
Entacapone	CYP1A2	enzyme	inhibitor	
Flutamide	CYP1A2	enzyme	substrate|inhibitor	
Cimetidine	CYP1A2	enzyme	inhibitor	
Haloperidol	CYP1A2	enzyme	substrate	
Ritonavir	CYP1A2	enzyme	substrate|inducer	
Albendazole	CYP1A2	enzyme	substrate|inhibitor|inducer	
Alitretinoin	CYP1A2	enzyme	inhibitor	
Oxaliplatin	CYP1A2	enzyme	substrate	
Erlotinib	CYP1A2	enzyme	substrate	
Mephenytoin	CYP1A2	enzyme	substrate	
Rofecoxib	CYP1A2	enzyme	substrate|inhibitor	
Ciprofloxacin	CYP1A2	enzyme	inhibitor	
Toremifene	CYP1A2	enzyme	substrate	
Nortriptyline	CYP1A2	enzyme	substrate	
Fluorouracil	CYP1A2	enzyme	substrate	
Zafirlukast	CYP1A2	enzyme	inhibitor	
Methoxsalen	CYP1A2	enzyme	inhibitor	
Carbamazepine	CYP1A2	enzyme	substrate|inhibitor|inducer	
Cinnarizine	CYP1A2	enzyme	substrate	
Propranolol	CYP1A2	enzyme	substrate|inhibitor	
Atropine	CYP1A2	enzyme	inhibitor	
Clonidine	CYP1A2	enzyme	substrate	
Valaciclovir	CYP1A2	enzyme	inhibitor	
Diclofenac	CYP1A2	enzyme	substrate|inhibitor	
Cisapride	CYP1A2	enzyme	substrate	
Sulindac	CYP1A2	enzyme	inhibitor	
Nafcillin	CYP1A2	enzyme	inducer	
Rifabutin	CYP1A2	enzyme	substrate	
Imatinib	CYP1A2	enzyme	substrate	
Fluphenazine	CYP1A2	enzyme	inhibitor	
Efavirenz	CYP1A2	enzyme	inhibitor	
Guanabenz	CYP1A2	enzyme	substrate	
Dexmedetomidine	CYP1A2	enzyme	inhibitor	
Estrone	CYP1A2	enzyme	substrate	
Verapamil	CYP1A2	enzyme	substrate|inhibitor	
Epinephrine	CYP1A2	enzyme	inhibitor	
Aprepitant	CYP1A2	enzyme	substrate	
Tamoxifen	CYP1A2	enzyme	substrate	
Losartan	CYP1A2	enzyme	inhibitor	
Thioridazine	CYP1A2	enzyme	substrate|inhibitor	
Warfarin	CYP1A2	enzyme	substrate	
Daunorubicin	CYP1A2	enzyme	substrate	
Ergotamine	CYP1A2	enzyme	substrate	
Tizanidine	CYP1A2	enzyme	substrate	
Delavirdine	CYP1A2	enzyme	inhibitor	
Apomorphine	CYP1A2	enzyme	inhibitor	
Paroxetine	CYP1A2	enzyme	inhibitor	
Imiquimod	CYP1A2	enzyme	substrate	
Thiabendazole	CYP1A2	enzyme	substrate|inhibitor	
Meclizine	CYP1A2	enzyme	inhibitor	
Pentamidine	CYP1A2	enzyme	substrate	
Riluzole	CYP1A2	enzyme	substrate	
Zileuton	CYP1A2	enzyme	substrate|inhibitor	
Modafinil	CYP1A2	enzyme	inhibitor|inducer	
Tranylcypromine	CYP1A2	enzyme	inhibitor	
Clopidogrel	CYP1A2	enzyme	substrate	
Methimazole	CYP1A2	enzyme	inhibitor	
Malathion	CYP1A2	enzyme	substrate	
Etoposide	CYP1A2	enzyme	substrate	
Roxithromycin	CYP1A2	enzyme	inhibitor	
Estradiol	CYP1A2	enzyme	substrate|inhibitor	
Aciclovir	CYP1A2	enzyme	inhibitor	
Naproxen	CYP1A2	enzyme	substrate	
Primidone	CYP1A2	enzyme	inducer	
Pentoxifylline	CYP1A2	enzyme	substrate|inhibitor	
Propofol	CYP1A2	enzyme	substrate|inhibitor	
Disulfiram	CYP1A2	enzyme	inhibitor	
Diazepam	CYP1A2	enzyme	substrate|inhibitor	
Trifluoperazine	CYP1A2	enzyme	substrate	
Mifepristone	CYP1A2	enzyme	inhibitor	
Perphenazine	CYP1A2	enzyme	substrate|inhibitor	
Dacarbazine	CYP1A2	enzyme	substrate	
Terbinafine	CYP1A2	enzyme	substrate	
Ranitidine	CYP1A2	enzyme	substrate|inhibitor	
Clomifene	CYP1A2	enzyme	inhibitor	
Ethanol	CYP1A2	enzyme	substrate	
Ondansetron	CYP1A2	enzyme	substrate|inhibitor	
Quinidine	CYP1A2	enzyme	inhibitor	
Dinoprostone	CYP1A2	enzyme	substrate	
Almotriptan	CYP1A2	enzyme	substrate	
Buprenorphine	CYP1A2	enzyme	inhibitor	
Cyclobenzaprine	CYP1A2	enzyme	substrate	
Maprotiline	CYP1A2	enzyme	substrate	
Isoniazid	CYP1A2	target		
Isoniazid	CYP1A2	enzyme	inhibitor	
Rizatriptan	CYP1A2	enzyme	substrate	
Desloratadine	CYP1A2	enzyme	inhibitor	
Alosetron	CYP1A2	enzyme	substrate	
Azelastine	CYP1A2	enzyme	substrate	
Edetic Acid	CYP1A2	enzyme	inhibitor	
Telithromycin	CYP1A2	enzyme	substrate	
Lomefloxacin	CYP1A2	enzyme	substrate|inhibitor	
Ramelteon	CYP1A2	enzyme	substrate	
Dopamine	CYP1A2	enzyme	inhibitor	
Frovatriptan	CYP1A2	enzyme	substrate	
Levobupivacaine	CYP1A2	enzyme	substrate	
Tioconazole	CYP1A2	enzyme	inhibitor	
Cinacalcet	CYP1A2	enzyme	substrate	
Clobetasol propionate	CYP1A2	enzyme	inhibitor	
Ketoconazole	CYP1A2	enzyme	inhibitor	
Methoxyflurane	CYP1A2	enzyme	substrate	
Irbesartan	CYP1A2	enzyme	inhibitor	
Selegiline	CYP1A2	enzyme	substrate|inhibitor	
Thalidomide	CYP1A2	enzyme	substrate	
Rifampicin	CYP1A2	enzyme	inducer	
Tocainide	CYP1A2	enzyme	inhibitor	
Praziquantel	CYP1A2	enzyme	substrate	
Norfloxacin	CYP1A2	enzyme	inhibitor	
Melatonin	CYP1A2	enzyme	substrate|inhibitor	
Atazanavir	CYP1A2	enzyme	inhibitor	
Diphenhydramine	CYP1A2	enzyme	substrate	
Tegaserod	CYP1A2	enzyme	inhibitor	
Primaquine	CYP1A2	enzyme	substrate|inhibitor|inducer	
Hesperetin	CYP1A2	enzyme	substrate	
Fluvastatin	CYP1A2	enzyme	inhibitor	
Leflunomide	CYP1A2	enzyme	substrate	
Pimozide	CYP1A2	enzyme	substrate	
Sertraline	CYP1A2	enzyme	substrate|inhibitor	
Miconazole	CYP1A2	enzyme	inhibitor	
Nifedipine	CYP1A2	enzyme	substrate|inhibitor	
Amiodarone	CYP1A2	enzyme	substrate|inhibitor	
Rabeprazole	CYP1A2	enzyme	inducer	
Proguanil	CYP1A2	enzyme	substrate	
Carvedilol	CYP1A2	enzyme	substrate	
Levofloxacin	CYP1A2	enzyme	inhibitor	
Doxepin	CYP1A2	enzyme	substrate	
Nefazodone	CYP1A2	enzyme	inhibitor	
Desipramine	CYP1A2	enzyme	substrate	
Bupropion	CYP1A2	enzyme	substrate	
Ofloxacin	CYP1A2	enzyme	inhibitor	
Cilostazol	CYP1A2	enzyme	substrate	
Moclobemide	CYP1A2	enzyme	inhibitor	
Orphenadrine	CYP1A2	enzyme	inhibitor	
Phenobarbital	CYP1A2	enzyme	inducer	
Propafenone	CYP1A2	enzyme	substrate|inhibitor	
Domperidone	CYP1A2	enzyme	substrate	
Dexfenfluramine	CYP1A2	enzyme	substrate|inhibitor	
Bromocriptine	CYP1A2	enzyme	inhibitor	
Clarithromycin	CYP1A2	enzyme	inhibitor	
Anastrozole	CYP1A2	enzyme	inhibitor	
Aminophylline	CYP1A2	enzyme	substrate|inhibitor	
Gemfibrozil	CYP1A2	enzyme	inhibitor	
Clomipramine	CYP1A2	enzyme	substrate	
Dasatinib	CYP1A2	enzyme	substrate	
Lumiracoxib	CYP1A2	enzyme	substrate	
Oxtriphylline	CYP1A2	enzyme	substrate	
Insulin Aspart	CYP1A2	enzyme	inducer	
Insulin Detemir	CYP1A2	enzyme	inducer	
Insulin Glulisine	CYP1A2	enzyme	inducer	
Hexobarbital	CYP1A2	enzyme	substrate	
Mestranol	CYP1A2	enzyme	inhibitor	
Rasagiline	CYP1A2	enzyme	substrate	
Mibefradil	CYP1A2	enzyme	inhibitor	
Methotrimeprazine	CYP1A2	enzyme	inhibitor	
Temafloxacin	CYP1A2	enzyme	substrate|inhibitor	
Clenbuterol	CYP1A2	enzyme	substrate	
Theobromine	CYP1A2	enzyme	substrate	
Acenocoumarol	CYP1A2	enzyme	substrate	
Aminophenazone	CYP1A2	enzyme	substrate	
Antipyrine	CYP1A2	enzyme	substrate	
Flunitrazepam	CYP1A2	enzyme	substrate	
Bromazepam	CYP1A2	enzyme	substrate	
Lopinavir	CYP1A2	enzyme	inhibitor	
Pipotiazine	CYP1A2	enzyme	substrate	
Thiothixene	CYP1A2	enzyme	substrate	
Etoricoxib	CYP1A2	enzyme	substrate|inhibitor	
Genistein	CYP1A2	enzyme	substrate	
Resveratrol	CYP1A2	enzyme	substrate|inhibitor|inducer	
Phenacetin	CYP1A2	enzyme	substrate	
Estrone sulfate	CYP1A2	enzyme	substrate	
Dantron	CYP1A2	enzyme	inducer	
Flunarizine	CYP1A2	enzyme	substrate	
Lorcaserin	CYP1A2	enzyme	substrate	
Clevidipine	CYP1A2	enzyme	substrate	
Iloperidone	CYP1A2	enzyme	substrate	
Crisaborole	CYP1A2	enzyme	inhibitor	
Rotigotine	CYP1A2	enzyme	substrate|inhibitor	
GTS-21	CYP1A2	enzyme		
Abiraterone	CYP1A2	enzyme	inhibitor	
Obeticholic acid	CYP1A2	enzyme	inhibitor	
Mianserin	CYP1A2	enzyme	substrate	
Eltrombopag	CYP1A2	enzyme	substrate|inhibitor	
Asenapine	CYP1A2	enzyme	substrate	
Simeprevir	CYP1A2	enzyme	inhibitor	
Dapagliflozin	CYP1A2	enzyme	substrate	
Oxymetholone	CYP1A2	enzyme	inhibitor	
Armodafinil	CYP1A2	enzyme	inducer	
Pazopanib	CYP1A2	enzyme	substrate	
Agomelatine	CYP1A2	enzyme	inhibitor	
Apixaban	CYP1A2	enzyme	substrate	
Axitinib	CYP1A2	enzyme	substrate	
Nilvadipine	CYP1A2	enzyme	inhibitor	
beta-Naphthoflavone	CYP1A2	enzyme	inducer	
Bendamustine	CYP1A2	enzyme	substrate	
Benzyl alcohol	CYP1A2	enzyme	substrate	
Capsaicin	CYP1A2	enzyme	inducer	
Niclosamide	CYP1A2	enzyme	inhibitor	
Sodium phenylbutyrate	CYP1A2	enzyme	inhibitor	
Sulconazole	CYP1A2	enzyme	inhibitor	
2-PHENYL-4H-BENZO[H]CHROMEN-4-ONE	CYP1A2	target		
Rilpivirine	CYP1A2	enzyme	inducer	
Ulipristal	CYP1A2	enzyme	substrate	
Vemurafenib	CYP1A2	enzyme	inhibitor	
Glycerol Phenylbutyrate	CYP1A2	enzyme	inhibitor	
Pomalidomide	CYP1A2	enzyme	substrate	
Synthetic Conjugated Estrogens, A	CYP1A2	enzyme	inhibitor	
Osimertinib	CYP1A2	enzyme	inducer	
Insulin Beef	CYP1A2	enzyme	inducer	
Ixazomib	CYP1A2	enzyme	substrate	
Icotinib	CYP1A2	enzyme	substrate	
Rucaparib	CYP1A2	enzyme	substrate	
Alteplase	PLG	target	activator	
Urokinase	PLG	target	activator	
Reteplase	PLG	target	activator	
Anistreplase	PLG	target	activator	
Tenecteplase	PLG	target	activator	
Streptokinase	PLG	target	activator	
Tranexamic Acid	PLG	target	inhibitor	
Aminocaproic Acid	PLG	target	inhibitor	
Bicine	PLG	target		
Desmoteplase	PLG	target		
Aprotinin	PLG	target		
Alteplase	FGA	target		
Reteplase	FGA	target		
Anistreplase	FGA	target		
Tenecteplase	FGA	target		
Sucralfate	FGA	target	antagonist	
Alfimeprase	FGA	target		
Ancrod	FGA	target		
EP-2104R	FGA	target		
Alteplase	PLAUR	target		
Urokinase	PLAUR	target		
Reteplase	PLAUR	target		
Anistreplase	PLAUR	target		
Tenecteplase	PLAUR	target		
WX-UK1	PLAUR	target		
Alteplase	SERPINE1	target		
Urokinase	SERPINE1	target		
Reteplase	SERPINE1	target		
Anistreplase	SERPINE1	target		
Tenecteplase	SERPINE1	target		
Drotrecogin alfa	SERPINE1	target		
Troglitazone	SERPINE1	target	antagonist	
Plasmin	SERPINE1	target		
Sermorelin	GHRHR	target	agonist	
Tesamorelin	GHRHR	target	binder	
Darbepoetin alfa	EPOR	target	agonist	
Erythropoietin	EPOR	target	agonist	
3,5 DIBROMOTYROSINE	EPOR	target		
Peginesatide	EPOR	target	stimulator	
Epoetin Zeta	EPOR	target	agonist	
Methoxy polyethylene glycol-epoetin beta	EPOR	target	stimulator	
Urokinase	PLAU	target		
Amiloride	PLAU	target	inhibitor	
2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine	PLAU	target		
6-(N-Phenylcarbamyl)-2-Naphthalenecarboxamidine	PLAU	target		
2-(2-Hydroxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine	PLAU	target		
6-[N-(4-(Aminomethyl)Phenyl)Carbamyl]-2-Naphthalenecarboxamidine	PLAU	target		
6-[N-(1-Isopropyl-3,4-Dihydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine	PLAU	target		
CRA_10655	PLAU	target		
6-[N-(4-Ethyl-1,2,3,4-Tetrahydro-6-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine	PLAU	target		
6-[N-(1-Isopropyl-1,2,3,4-Tetrahydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine	PLAU	target		
7-Methoxy-8-[1-(Methylsulfonyl)-1h-Pyrazol-4-Yl]Naphthalene-2-Carboximidamide	PLAU	target		
6-[(Z)-Amino(Imino)Methyl]-N-[4-(Aminomethyl)Phenyl]-4-(Pyrimidin-2-Ylamino)-2-Naphthamide	PLAU	target		
Benzamidine	PLAU	target		
4-Iodobenzo[B]Thiophene-2-Carboxamidine	PLAU	target		
CRA_8696	PLAU	target		
Trans-6-(2-Phenylcyclopropyl)-Naphthalene-2-Carboxamidine	PLAU	target		
2-Amino-5-Hydroxy-Benzimidazole	PLAU	target		
N-(1-Adamantyl)-N'-(4-Guanidinobenzyl)Urea	PLAU	target		
6-Chloro-2-(2-Hydroxy-Biphenyl-3-Yl)-1h-Indole-5-Carboxamidine	PLAU	target		
Thieno[2,3-B]Pyridine-2-Carboxamidine	PLAU	target		
8-(Pyrimidin-2-Ylamino)Naphthalene-2-Carboximidamide	PLAU	target		
[2,4,6-Triisopropyl-Phenylsulfonyl-L-[3-Amidino-Phenylalanine]]-Piperazine-N'-Beta-Alanine	PLAU	target		
Plasmin	PLAU	target		
2-(2-HYDROXY-BIPHENYL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE	PLAU	target		
6-FLUORO-2-(2-HYDROXY-3-ISOBUTOXY-PHENYL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE	PLAU	target		
6-FLUORO-2-[2-HYDROXY-3-(2-METHYL-CYCLOHEXYLOXY)-PHENYL]-1H-INDOLE-5-CARBOXAMIDINE	PLAU	target		
N-(4-CARBAMIMIDOYL-3-CHORO-PHENYL)-2-HYDROXY-3-IODO-5-METHYL-BENZAMIDE	PLAU	target		
6-[(Z)-AMINO(IMINO)METHYL]-N-[3-(CYCLOPENTYLOXY)PHENYL]-2-NAPHTHAMIDE	PLAU	target		
1-[4-(2-oxo-2-phenylethyl)phenyl]guanidine	PLAU	target		
(2R)-1-(2,6-dimethylphenoxy)propan-2-amine	PLAU	target		
4-(2-aminoethoxy)-N-(2,5-diethoxyphenyl)-3,5-dimethylbenzamide	PLAU	target		
4-(2-aminoethoxy)-N-(3-chloro-2-ethoxy-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide	PLAU	target		
4-(2-AMINOETHOXY)-3,5-DICHLORO-N-[3-(1-METHYLETHOXY)PHENYL]BENZAMIDE	PLAU	target		
4-(2-aminoethoxy)-N-(3-chloro-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide	PLAU	target		
Urokinase	PLAT	target		
Aminocaproic Acid	PLAT	target	antagonist	
Ibuprofen	PLAT	target	negative modulator	
Iloprost	PLAT	target	other/unknown	
C1 Esterase Inhibitor (Human)	PLAT	target	Inhibitor	
5-(DIMETHYLAMINO)-2-NAPHTHALENESULFONIC ACID	PLAT	target		
C1 Esterase Inhibitor (Recombinant)	PLAT	target	inhibitor	
Urokinase	SERPINB2	target		
Tenecteplase	SERPINB2	target		
Urokinase	SERPINA5	target		
Drotrecogin alfa	SERPINA5	target		
T-1249	SERPINA5	target		
Urokinase	LRP2	target		
Insulin Human	LRP2	target		
Insulin Pork	LRP2	target		
Gentamicin	LRP2	target	other/unknown	
Urokinase	ST14	target		
Benzamidine	ST14	target		
Urokinase	NID1	target		
Goserelin	LHCGR	target	agonist	
Menotropins	LHCGR	target		
Lutropin alfa	LHCGR	target	agonist	
Cetrorelix	LHCGR	target		
Chorionic Gonadotropin (Recombinant)	LHCGR	target		
Buserelin	LHCGR	target		
Chorionic Gonadotropin (Human)	LHCGR	target	ligand	
Salmon Calcitonin	CALCR	target	agonist	
Pramlintide	CALCR	target	agonist	
Pegfilgrastim	CSF3R	target	agonist	
Filgrastim	CSF3R	target	stimulator	
FavId	CSF3R	target		
Filgrastim-sndz	CSF3R	target	agonist	
Lenograstim	CSF3R	target	agonist	
Pegfilgrastim	ELANE	target		
Alpha-1-proteinase inhibitor	ELANE	target	inhibitor	
Filgrastim	ELANE	target	other/unknown	
Mdl 101,146	ELANE	target		
ONO-6818	ELANE	target	inhibitor	
Elafin	ELANE	target		
Sargramostim	CSF2RA	target	agonist	
KB002	CSF2RA	target		
recombinant human GM-CSF	CSF2RA	target		
Sargramostim	IL3RA	target	agonist	
Sargramostim	CSF2RB	target	agonist	
NPI 32101	CSF2RB	target		
Sargramostim	SDC2	target	agonist	
Sargramostim	PRG2	target		
Secretin	SCTR	target	agonist	
Peginterferon alfa-2b	CYP2D6	enzyme	inhibitor	
Cyclosporine	CYP2D6	enzyme	inhibitor	
Cholecalciferol	CYP2D6	enzyme	inhibitor	
Pravastatin	CYP2D6	enzyme	inhibitor	
Fluvoxamine	CYP2D6	enzyme	substrate|inhibitor	
Amphetamine	CYP2D6	enzyme	substrate|inhibitor	
Nicotine	CYP2D6	enzyme	substrate	
Cevimeline	CYP2D6	enzyme	substrate	
Bortezomib	CYP2D6	enzyme	substrate|inhibitor	
Phentermine	CYP2D6	enzyme	inhibitor	
Tramadol	CYP2D6	enzyme	substrate|inhibitor	
Betaxolol	CYP2D6	enzyme	substrate|inhibitor	
Caffeine	CYP2D6	enzyme	substrate	
Sildenafil	CYP2D6	enzyme	substrate|inhibitor	
Pyrimethamine	CYP2D6	enzyme	inhibitor	
Ticlopidine	CYP2D6	enzyme	substrate|inhibitor	
Trospium	CYP2D6	enzyme	inhibitor	
Midodrine	CYP2D6	enzyme	inhibitor	
Citalopram	CYP2D6	enzyme	substrate|inhibitor	
Eletriptan	CYP2D6	enzyme	substrate	
Nelfinavir	CYP2D6	enzyme	inhibitor	
Indinavir	CYP2D6	enzyme	inhibitor	
Lovastatin	CYP2D6	enzyme	inhibitor	
Reboxetine	CYP2D6	enzyme	inhibitor|inducer	
Nevirapine	CYP2D6	enzyme	substrate|inhibitor	
Ranolazine	CYP2D6	enzyme	inhibitor	
Benzatropine	CYP2D6	enzyme	substrate	
Ziprasidone	CYP2D6	enzyme	inhibitor	
Clotrimazole	CYP2D6	enzyme	inhibitor	
Sulfanilamide	CYP2D6	enzyme	inhibitor	
Metoprolol	CYP2D6	enzyme	substrate|inhibitor	
Ropinirole	CYP2D6	enzyme	inhibitor	
Amsacrine	CYP2D6	enzyme	substrate	
Theophylline	CYP2D6	enzyme	substrate	
Lidocaine	CYP2D6	enzyme	substrate|inhibitor	
Clemastine	CYP2D6	enzyme	inhibitor	
Venlafaxine	CYP2D6	enzyme	substrate|inhibitor	
Atomoxetine	CYP2D6	enzyme	substrate|inhibitor	
Morphine	CYP2D6	enzyme	substrate	
Ropivacaine	CYP2D6	enzyme	substrate	
Bupivacaine	CYP2D6	enzyme	substrate	
Acetaminophen	CYP2D6	enzyme	substrate	
Gefitinib	CYP2D6	enzyme	substrate|inhibitor	
Codeine	CYP2D6	enzyme	substrate|inhibitor	
Amitriptyline	CYP2D6	enzyme	substrate|inhibitor	
Hydromorphone	CYP2D6	enzyme	substrate	
Ipratropium bromide	CYP2D6	enzyme	substrate	
Methadone	CYP2D6	enzyme	substrate|inhibitor	
Olanzapine	CYP2D6	enzyme	substrate|inhibitor	
Nitrofural	CYP2D6	enzyme	substrate	
Omeprazole	CYP2D6	enzyme	inhibitor	
Terfenadine	CYP2D6	enzyme	substrate|inhibitor	
Diltiazem	CYP2D6	enzyme	substrate|inhibitor	
Protriptyline	CYP2D6	enzyme	substrate	
Clobazam	CYP2D6	enzyme	inhibitor	
Chlorzoxazone	CYP2D6	enzyme	substrate	
Mefloquine	CYP2D6	enzyme	inhibitor	
Vinorelbine	CYP2D6	enzyme	substrate|inhibitor	
Clozapine	CYP2D6	enzyme	substrate|inhibitor	
Mirtazapine	CYP2D6	enzyme	substrate|inhibitor|inducer	
Timolol	CYP2D6	enzyme	substrate|inhibitor	
Palonosetron	CYP2D6	enzyme	substrate	
Mexiletine	CYP2D6	enzyme	substrate	
Amlodipine	CYP2D6	enzyme	inhibitor	
Progesterone	CYP2D6	enzyme	substrate	
Sorafenib	CYP2D6	enzyme	inhibitor	
Remoxipride	CYP2D6	enzyme	substrate	
Rosiglitazone	CYP2D6	enzyme	inhibitor	
Promazine	CYP2D6	enzyme	inhibitor	
Methylphenidate	CYP2D6	enzyme	substrate|inhibitor	
Zolpidem	CYP2D6	enzyme	substrate	
Triprolidine	CYP2D6	enzyme	inhibitor	
Prochlorperazine	CYP2D6	enzyme	substrate	
Cerivastatin	CYP2D6	enzyme	inhibitor	
Lansoprazole	CYP2D6	enzyme	inhibitor	
Pethidine	CYP2D6	enzyme	substrate	
Loratadine	CYP2D6	enzyme	substrate|inhibitor|inducer	
Imipramine	CYP2D6	enzyme	substrate|inhibitor	
Quinine	CYP2D6	enzyme	substrate|inhibitor	
Fluoxetine	CYP2D6	enzyme	substrate|inhibitor	
Chlordiazepoxide	CYP2D6	enzyme	substrate	
Duloxetine	CYP2D6	enzyme	substrate|inhibitor	
Chlorpromazine	CYP2D6	enzyme	substrate|inhibitor	
Celecoxib	CYP2D6	enzyme	inhibitor	
Buspirone	CYP2D6	enzyme	substrate	
Entacapone	CYP2D6	enzyme	inhibitor	
Darifenacin	CYP2D6	enzyme	substrate|inhibitor	
Oxycodone	CYP2D6	enzyme	substrate	
Cimetidine	CYP2D6	enzyme	inhibitor	
Haloperidol	CYP2D6	enzyme	substrate|inhibitor|inducer	
Ritonavir	CYP2D6	enzyme	substrate|inhibitor	
Dextromethorphan	CYP2D6	enzyme	substrate|inhibitor	
Carteolol	CYP2D6	enzyme	substrate|inhibitor	
Lercanidipine	CYP2D6	enzyme	inhibitor	
Erlotinib	CYP2D6	enzyme	substrate	
Cyclophosphamide	CYP2D6	enzyme	substrate	
Mephenytoin	CYP2D6	enzyme	substrate	
Nortriptyline	CYP2D6	enzyme	substrate|inhibitor	
Amoxapine	CYP2D6	enzyme	substrate	
Zafirlukast	CYP2D6	enzyme	inhibitor	
Methoxsalen	CYP2D6	enzyme	inhibitor	
Hydroxyzine	CYP2D6	enzyme	inhibitor	
Cephalexin	CYP2D6	enzyme	substrate	
Cinnarizine	CYP2D6	enzyme	substrate	
Vinblastine	CYP2D6	enzyme	substrate|inhibitor	
Propranolol	CYP2D6	enzyme	substrate|inhibitor	
Fenfluramine	CYP2D6	enzyme	inhibitor	
Clonidine	CYP2D6	enzyme	substrate	
